team_name,match_number,overall_match_result,map_number,map_name,map_result,our_score,their_score,map_score,match_url
KRÜ Esports,13,W,1,Icebox,W,13,6,13-6,https://www.vlr.gg/459531/2game-esports-vs-kr-esports-champions-tour-2025-americas-stage-1-w3
KRÜ Esports,13,W,2,Ascent,L,6,13,6-13,https://www.vlr.gg/459531/2game-esports-vs-kr-esports-champions-tour-2025-americas-stage-1-w3
KRÜ Esports,13,W,3,Pearl,W,13,6,13-6,https://www.vlr.gg/459531/2game-esports-vs-kr-esports-champions-tour-2025-americas-stage-1-w3
KRÜ Esports,14,W,1,Lotus,W,13,7,13-7,https://www.vlr.gg/459524/sentinels-vs-kr-esports-champions-tour-2025-americas-stage-1-w2
KRÜ Esports,14,W,2,Icebox,W,13,8,13-8,https://www.vlr.gg/459524/sentinels-vs-kr-esports-champions-tour-2025-americas-stage-1-w2
KRÜ Esports,15,W,1,Fracture,L,3,13,3-13,https://www.vlr.gg/459518/kr-esports-vs-loud-champions-tour-2025-americas-stage-1-w1
KRÜ Esports,15,W,2,Haven,W,13,2,13-2,https://www.vlr.gg/459518/kr-esports-vs-loud-champions-tour-2025-americas-stage-1-w1
KRÜ Esports,15,W,3,Split,W,13,10,13-10,https://www.vlr.gg/459518/kr-esports-vs-loud-champions-tour-2025-americas-stage-1-w1
KRÜ Esports,16,L,1,Bind,W,13,8,13-8,https://www.vlr.gg/428011/mibr-vs-kr-esports-champions-tour-2025-americas-kickoff-lr4
KRÜ Esports,16,L,2,Abyss,L,8,13,8-13,https://www.vlr.gg/428011/mibr-vs-kr-esports-champions-tour-2025-americas-kickoff-lr4
KRÜ Esports,16,L,3,Split,L,11,13,11-13,https://www.vlr.gg/428011/mibr-vs-kr-esports-champions-tour-2025-americas-kickoff-lr4
KRÜ Esports,17,W,1,Bind,W,13,5,13-5,https://www.vlr.gg/428010/loud-vs-kr-esports-champions-tour-2025-americas-kickoff-lr3
KRÜ Esports,17,W,2,Haven,W,13,11,13-11,https://www.vlr.gg/428010/loud-vs-kr-esports-champions-tour-2025-americas-kickoff-lr3
KRÜ Esports,18,W,1,Abyss,W,13,8,13-8,https://www.vlr.gg/428008/nrg-esports-vs-kr-esports-champions-tour-2025-americas-kickoff-lr2
KRÜ Esports,18,W,2,Haven,L,10,13,10-13,https://www.vlr.gg/428008/nrg-esports-vs-kr-esports-champions-tour-2025-americas-kickoff-lr2
KRÜ Esports,18,W,3,Bind,W,13,7,13-7,https://www.vlr.gg/428008/nrg-esports-vs-kr-esports-champions-tour-2025-americas-kickoff-lr2
KRÜ Esports,19,W,1,Abyss,W,13,3,13-3,https://www.vlr.gg/428006/kr-esports-vs-2game-esports-champions-tour-2025-americas-kickoff-lr1
KRÜ Esports,19,W,2,Split,W,13,2,13-2,https://www.vlr.gg/428006/kr-esports-vs-2game-esports-champions-tour-2025-americas-kickoff-lr1
KRÜ Esports,20,L,1,Haven,L,7,13,7-13,https://www.vlr.gg/427995/kr-esports-vs-loud-champions-tour-2025-americas-kickoff-ubqf
KRÜ Esports,20,L,2,Split,L,10,13,10-13,https://www.vlr.gg/427995/kr-esports-vs-loud-champions-tour-2025-americas-kickoff-ubqf
KRÜ Esports,21,W,1,Abyss,W,13,5,13-5,https://www.vlr.gg/430098/kr-esports-vs-2game-esports-tixinha-invitational-by-bonoxs-cf
KRÜ Esports,21,W,2,Bind,W,13,8,13-8,https://www.vlr.gg/430098/kr-esports-vs-2game-esports-tixinha-invitational-by-bonoxs-cf
KRÜ Esports,22,L,1,Abyss,L,10,13,10-13,https://www.vlr.gg/425934/kr-esports-vs-furia-tixinha-invitational-by-bonoxs-r3
KRÜ Esports,22,L,2,Split,W,13,7,13-7,https://www.vlr.gg/425934/kr-esports-vs-furia-tixinha-invitational-by-bonoxs-r3
KRÜ Esports,22,L,3,Bind,L,4,13,4-13,https://www.vlr.gg/425934/kr-esports-vs-furia-tixinha-invitational-by-bonoxs-r3
KRÜ Esports,23,W,1,Bind,W,13,9,13-9,https://www.vlr.gg/425930/kr-esports-vs-galorys-tixinha-invitational-by-bonoxs-r2
KRÜ Esports,23,W,2,Split,W,13,3,13-3,https://www.vlr.gg/425930/kr-esports-vs-galorys-tixinha-invitational-by-bonoxs-r2
KRÜ Esports,24,W,1,Abyss,W,13,11,13-11,https://www.vlr.gg/425926/kr-esports-vs-shinden-tixinha-invitational-by-bonoxs-r1
KRÜ Esports,24,W,2,Haven,W,15,13,15-13,https://www.vlr.gg/425926/kr-esports-vs-shinden-tixinha-invitational-by-bonoxs-r1
KRÜ Esports,25,L,1,Sunset,W,13,11,13-11,https://www.vlr.gg/378660/fnatic-vs-kr-esports-valorant-champions-2024-decider-a
KRÜ Esports,25,L,2,Haven,L,9,13,9-13,https://www.vlr.gg/378660/fnatic-vs-kr-esports-valorant-champions-2024-decider-a
KRÜ Esports,25,L,3,Lotus,L,5,13,5-13,https://www.vlr.gg/378660/fnatic-vs-kr-esports-valorant-champions-2024-decider-a
KRÜ Esports,26,W,1,Lotus,W,13,9,13-9,https://www.vlr.gg/378659/bilibili-gaming-vs-kr-esports-valorant-champions-2024-elim-a
KRÜ Esports,26,W,2,Icebox,W,13,4,13-4,https://www.vlr.gg/378659/bilibili-gaming-vs-kr-esports-valorant-champions-2024-elim-a
KRÜ Esports,27,L,1,Haven,W,13,2,13-2,https://www.vlr.gg/378657/drx-vs-kr-esports-valorant-champions-2024-opening-a
KRÜ Esports,27,L,2,Abyss,L,6,13,6-13,https://www.vlr.gg/378657/drx-vs-kr-esports-valorant-champions-2024-opening-a
KRÜ Esports,27,L,3,Bind,L,6,13,6-13,https://www.vlr.gg/378657/drx-vs-kr-esports-valorant-champions-2024-opening-a
KRÜ Esports,28,L,1,Icebox,L,3,13,3-13,https://www.vlr.gg/371273/leviat-n-vs-kr-esports-champions-tour-2024-americas-stage-2-lbf
KRÜ Esports,28,L,2,Haven,W,13,11,13-11,https://www.vlr.gg/371273/leviat-n-vs-kr-esports-champions-tour-2024-americas-stage-2-lbf
