team_id,team_name,match_number_x,date,result,score,opponent,tournament,match_url,match_number_y,maps_played,map_results,our_scores,their_scores,total_maps,maps_won,maps_lost,all_players,all_player_teams,all_player_ratings
474,Team Liquid,24,2025/01/24,W,2:1,Apeks,VCT 25: EMEA Kickoff,https://www.vlr.gg/429394/team-liquid-vs-apeks-champions-tour-2025-emea-kickoff-lr1,24.0,"['Abyss', 'Pearl', 'Haven']","['W', 'L', 'W']","[13.0, 11.0, 13.0]","[9.0, 13.0, 6.0]",3.0,2.0,1.0,"['Keiko', 'paTiTek', 'nAts', 'kamyk', 'kamo', 'florescent', 'AvovA', 'MOLSI', 'hype', 'batujnax', 'Keiko', 'paTiTek', 'nAts', 'kamyk', 'kamo', 'florescent', 'AvovA', 'MOLSI', 'hype', 'batujnax']","['TL', 'TL', 'TL', 'TL', 'TL', 'APK', 'APK', 'APK', 'APK', 'APK', 'TL', 'TL', 'TL', 'TL', 'TL', 'APK', 'APK', 'APK', 'APK', 'APK']","[1.43, 1.1, 1.01, 0.9, 0.89, 1.23, 0.97, 0.94, 0.89, 0.76, 1.43, 1.1, 1.01, 0.9, 0.89, 1.23, 0.97, 0.94, 0.89, 0.76]"
474,Team Liquid,25,2025/01/22,L,0:2,FUT Esports,VCT 25: EMEA Kickoff,https://www.vlr.gg/429383/fut-esports-vs-team-liquid-champions-tour-2025-emea-kickoff-ubqf,25.0,"['Pearl', 'Fracture']","['L', 'L']","[7.0, 6.0]","[13.0, 13.0]",2.0,0.0,2.0,"['qRaxs', 'yetujey', 'AtaKaptan', 'xeus', 'MrFaliN', 'kamyk', 'nAts', 'Keiko', 'kamo', 'paTiTek', 'qRaxs', 'yetujey', 'AtaKaptan', 'xeus', 'MrFaliN', 'kamyk', 'nAts', 'Keiko', 'kamo', 'paTiTek']","['FUT', 'FUT', 'FUT', 'FUT', 'FUT', 'TL', 'TL', 'TL', 'TL', 'TL', 'FUT', 'FUT', 'FUT', 'FUT', 'FUT', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.25, 1.18, 1.13, 1.03, 0.96, 1.19, 1.02, 0.86, 0.8, 0.67, 1.25, 1.18, 1.13, 1.03, 0.96, 1.19, 1.02, 0.86, 0.8, 0.67]"
474,Team Liquid,26,2025/01/16,W,2:1,KOI,VCT 25: EMEA Kickoff,https://www.vlr.gg/429379/team-liquid-vs-koi-champions-tour-2025-emea-kickoff-ur1,26.0,"['Fracture', 'Abyss', 'Bind']","['L', 'W', 'W']","[10.0, 13.0, 13.0]","[13.0, 3.0, 10.0]",3.0,2.0,1.0,"['Keiko', 'paTiTek', 'kamyk', 'nAts', 'kamo', 'Filu', 'grubinho', 'flyuh', 'sheydos', 'soulcas']","['TL', 'TL', 'TL', 'TL', 'TL', 'MKOI', 'MKOI', 'MKOI', 'MKOI', 'MKOI']","[1.52, 1.1, 0.97, 0.87, 0.81, 1.11, 1.09, 0.82, 0.82, 0.81]"
474,Team Liquid,27,2024/11/30,L,0:2,GIANTX,Monsters Reloaded 24,https://www.vlr.gg/425017/team-liquid-vs-giantx-monsters-reloaded-2024-main-event-sf,27.0,"['Sunset', 'Ascent']","['L', 'L']","[12.0, 13.0]","[14.0, 15.0]",2.0,0.0,2.0,"['Keiko', 'nAts', 'kamyk', 'paTiTek', 'kamo', 'Cloud', 'purp0', 'runneR', 'westside', 'tomaszy']","['TL', 'TL', 'TL', 'TL', 'TL', 'GX', 'GX', 'GX', 'GX', 'GX']","[1.24, 0.94, 0.9, 0.82, 0.77, 1.37, 1.3, 1.29, 0.9, 0.62]"
474,Team Liquid,28,2024/07/10,L,0:2,FNATIC,VCT 24: EMEA Stage 2,https://www.vlr.gg/353174/fnatic-vs-team-liquid-champions-tour-2024-emea-stage-2-w4,28.0,"['Icebox', 'Haven']","['L', 'L']","[2.0, 9.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Derke', 'Chronicle', 'Alfajer', 'hiro', 'Boaster', 'nAts', 'Enzo', 'Keiko', 'Mistic', 'Jamppi', 'Derke', 'Chronicle', 'Alfajer', 'hiro', 'Boaster', 'nAts', 'Enzo', 'Keiko', 'Mistic', 'Jamppi']","['FNC', 'FNC', 'FNC', 'FNC', 'FNC', 'TL', 'TL', 'TL', 'TL', 'TL', 'FNC', 'FNC', 'FNC', 'FNC', 'FNC', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.46, 1.32, 1.25, 1.23, 1.14, 0.79, 0.78, 0.78, 0.63, 0.54, 1.46, 1.32, 1.25, 1.23, 1.14, 0.79, 0.78, 0.78, 0.63, 0.54]"
474,Team Liquid,29,2024/07/04,W,2:0,Karmine Corp,VCT 24: EMEA Stage 2,https://www.vlr.gg/353169/team-liquid-vs-karmine-corp-champions-tour-2024-emea-stage-2-w3,29.0,"['Bind', 'Sunset']","['W', 'W']","[13.0, 13.0]","[11.0, 2.0]",2.0,2.0,0.0,"['Keiko', 'Mistic', 'Enzo', 'nAts', 'Jamppi', 'sh1n', 'N4RRATE', 'marteen', 'MAGNUM', 'tomaszy', 'Keiko', 'Mistic', 'Enzo', 'nAts', 'Jamppi', 'sh1n', 'N4RRATE', 'marteen', 'MAGNUM', 'tomaszy']","['TL', 'TL', 'TL', 'TL', 'TL', 'KC', 'KC', 'KC', 'KC', 'KC', 'TL', 'TL', 'TL', 'TL', 'TL', 'KC', 'KC', 'KC', 'KC', 'KC']","[1.31, 1.26, 1.22, 1.2, 1.12, 0.98, 0.89, 0.89, 0.71, 0.48, 1.31, 1.26, 1.22, 1.2, 1.12, 0.98, 0.89, 0.89, 0.71, 0.48]"
474,Team Liquid,30,2024/06/27,L,0:2,BBL Esports,VCT 24: EMEA Stage 2,https://www.vlr.gg/353162/bbl-esports-vs-team-liquid-champions-tour-2024-emea-stage-2-w2,30.0,"['Lotus', 'Ascent']","['L', 'L']","[6.0, 5.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Elite', 'Brave', 'pAura', 'QutionerX', 'reazy', 'nAts', 'Enzo', 'Jamppi', 'Mistic', 'Keiko', 'Elite', 'Brave', 'pAura', 'QutionerX', 'reazy', 'nAts', 'Enzo', 'Jamppi', 'Mistic', 'Keiko']","['BBL', 'BBL', 'BBL', 'BBL', 'BBL', 'TL', 'TL', 'TL', 'TL', 'TL', 'BBL', 'BBL', 'BBL', 'BBL', 'BBL', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.44, 1.26, 1.07, 1.03, 0.88, 1.03, 0.86, 0.82, 0.77, 0.74, 1.44, 1.26, 1.07, 1.03, 0.88, 1.03, 0.86, 0.82, 0.77, 0.74]"
474,Team Liquid,31,2024/06/20,L,0:2,Team Vitality,VCT 24: EMEA Stage 2,https://www.vlr.gg/353156/team-vitality-vs-team-liquid-champions-tour-2024-emea-stage-2-w1,31.0,"['Lotus', 'Icebox']","['L', 'L']","[10.0, 15.0]","[13.0, 17.0]",2.0,0.0,2.0,"['Sayf', 'ceNder', 'trexx', 'runneR', 'Kicks', 'Enzo', 'nAts', 'Jamppi', 'Keiko', 'Mistic', 'Sayf', 'ceNder', 'trexx', 'runneR', 'Kicks', 'Enzo', 'nAts', 'Jamppi', 'Keiko', 'Mistic']","['VIT', 'VIT', 'VIT', 'VIT', 'VIT', 'TL', 'TL', 'TL', 'TL', 'TL', 'VIT', 'VIT', 'VIT', 'VIT', 'VIT', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.25, 1.18, 1.15, 1.13, 0.72, 1.11, 1.05, 0.83, 0.78, 0.71, 1.25, 1.18, 1.15, 1.13, 0.72, 1.11, 1.05, 0.83, 0.78, 0.71]"
474,Team Liquid,32,2024/05/08,L,1:2,FNATIC,VCT 24: EMEA Stage 1,https://www.vlr.gg/341816/fnatic-vs-team-liquid-champions-tour-2024-emea-stage-1-knockout,32.0,"['Ascent', 'Icebox', 'Lotus']","['L', 'W', 'L']","[11.0, 14.0, 5.0]","[13.0, 12.0, 13.0]",3.0,1.0,2.0,"['Leo', 'Alfajer', 'Chronicle', 'Derke', 'Boaster', 'Keiko', 'Mistic', 'nAts', 'Jamppi', 'Enzo']","['FNC', 'FNC', 'FNC', 'FNC', 'FNC', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.39, 1.27, 1.18, 0.9, 0.75, 1.11, 0.94, 0.92, 0.85, 0.83]"
474,Team Liquid,33,2024/05/03,W,2:0,Gentle Mates,VCT 24: EMEA Stage 1,https://www.vlr.gg/318940/team-liquid-vs-gentle-mates-champions-tour-2024-emea-stage-1-w5,33.0,"['Lotus', 'Icebox']","['W', 'W']","[13.0, 13.0]","[4.0, 2.0]",2.0,2.0,0.0,"['nAts', 'Enzo', 'Keiko', 'Jamppi', 'Mistic', 'TakaS', 'beyAz', 'logaN', 'nataNk', 'Wailers', 'nAts', 'Enzo', 'Keiko', 'Jamppi', 'Mistic', 'TakaS', 'beyAz', 'logaN', 'nataNk', 'Wailers']","['TL', 'TL', 'TL', 'TL', 'TL', 'M8', 'M8', 'M8', 'M8', 'M8', 'TL', 'TL', 'TL', 'TL', 'TL', 'M8', 'M8', 'M8', 'M8', 'M8']","[1.66, 1.32, 1.28, 1.14, 0.89, 0.9, 0.82, 0.78, 0.63, 0.55, 1.66, 1.32, 1.28, 1.14, 0.89, 0.9, 0.82, 0.78, 0.63, 0.55]"
474,Team Liquid,34,2024/04/24,L,0:2,Team Heretics,VCT 24: EMEA Stage 1,https://www.vlr.gg/318930/team-liquid-vs-team-heretics-champions-tour-2024-emea-stage-1-w4,34.0,"['Sunset', 'Bind']","['L', 'L']","[2.0, 7.0]","[13.0, 13.0]",2.0,0.0,2.0,"['nAts', 'Keiko', 'Mistic', 'Jamppi', 'Enzo', 'Wo0t', 'MiniBoo', 'benjyfishy', 'Boo', 'RieNs']","['TL', 'TL', 'TL', 'TL', 'TL', 'TH', 'TH', 'TH', 'TH', 'TH']","[0.96, 0.73, 0.72, 0.64, 0.5, 1.56, 1.35, 1.3, 1.23, 1.04]"
474,Team Liquid,35,2024/04/19,W,2:1,GIANTX,VCT 24: EMEA Stage 1,https://www.vlr.gg/318928/team-liquid-vs-giantx-champions-tour-2024-emea-stage-1-w3,35.0,"['Lotus', 'Icebox', 'Ascent']","['L', 'W', 'W']","[14.0, 13.0, 13.0]","[16.0, 7.0, 11.0]",3.0,2.0,1.0,"['Enzo', 'Keiko', 'Mistic', 'Jamppi', 'nAts', 'Fit1nho', 'hoody', 'Cloud', 'Redgar', 'purp0']","['TL', 'TL', 'TL', 'TL', 'TL', 'GX', 'GX', 'GX', 'GX', 'GX']","[1.11, 1.05, 1.01, 0.99, 0.91, 1.05, 1.04, 1.01, 0.89, 0.85]"
474,Team Liquid,36,2024/04/11,L,1:2,Natus Vincere,VCT 24: EMEA Stage 1,https://www.vlr.gg/318920/team-liquid-vs-natus-vincere-champions-tour-2024-emea-stage-1-w2,36.0,"['Lotus', 'Split', 'Ascent']","['W', 'L', 'L']","[13.0, 11.0, 5.0]","[10.0, 13.0, 13.0]",3.0,1.0,2.0,"['nAts', 'Keiko', 'Enzo', 'Jamppi', 'Mistic', 'Shao', 'SUYGETSU', 'Zyppan', 'ardiis', 'ANGE1', 'nAts', 'Keiko', 'Enzo', 'Jamppi', 'Mistic', 'Shao', 'SUYGETSU', 'Zyppan', 'ardiis', 'ANGE1']","['TL', 'TL', 'TL', 'TL', 'TL', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'TL', 'TL', 'TL', 'TL', 'TL', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'NAVI']","[1.15, 1.05, 0.92, 0.87, 0.86, 1.24, 1.24, 1.06, 1.02, 0.73, 1.15, 1.05, 0.92, 0.87, 0.86, 1.24, 1.24, 1.06, 1.02, 0.73]"
474,Team Liquid,37,2024/04/05,L,0:2,FUT Esports,VCT 24: EMEA Stage 1,https://www.vlr.gg/318916/team-liquid-vs-fut-esports-champions-tour-2024-emea-stage-1-w1,37.0,"['Split', 'Icebox']","['L', 'L']","[5.0, 8.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Keiko', 'Jamppi', 'Enzo', 'nAts', 'Mistic', 'qRaxs', 'MrFaliN', 'yetujey', 'cNed', 'AtaKaptan']","['TL', 'TL', 'TL', 'TL', 'TL', 'FUT', 'FUT', 'FUT', 'FUT', 'FUT']","[1.04, 0.85, 0.83, 0.75, 0.69, 1.19, 1.16, 1.16, 1.16, 0.95]"
474,Team Liquid,38,2024/04/03,W,2:0,KOI,VCT 24: EMEA Stage 1,https://www.vlr.gg/318913/koi-vs-team-liquid-champions-tour-2024-emea-stage-1-w1,38.0,"['Split', 'Ascent']","['W', 'W']","[13.0, 13.0]","[9.0, 7.0]",2.0,2.0,0.0,"['sheydos', 'grubinho', 'ShadoW', 'kamo', 'starxo', 'Mistic', 'nAts', 'Enzo', 'Jamppi', 'Keiko']","['MKOI', 'MKOI', 'MKOI', 'MKOI', 'MKOI', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.14, 0.91, 0.9, 0.79, 0.66, 1.22, 1.19, 1.04, 1.03, 0.99]"
474,Team Liquid,39,2024/02/25,L,1:2,KOI,VCT 24: EMEA Kickoff,https://www.vlr.gg/297410/team-liquid-vs-koi-champions-tour-2024-emea-kickoff-decider-b,39.0,"['Sunset', 'Icebox', 'Split']","['L', 'W', 'L']","[11.0, 14.0, 10.0]","[13.0, 12.0, 13.0]",3.0,1.0,2.0,"['Mistic', 'Keiko', 'Jamppi', 'Enzo', 'nAts', 'starxo', 'sheydos', 'grubinho', 'kamo', 'ShadoW']","['TL', 'TL', 'TL', 'TL', 'TL', 'MKOI', 'MKOI', 'MKOI', 'MKOI', 'MKOI']","[1.09, 0.99, 0.95, 0.85, 0.83, 1.11, 1.04, 1.03, 1.01, 0.93]"
474,Team Liquid,40,2024/02/23,L,0:2,Natus Vincere,VCT 24: EMEA Kickoff,https://www.vlr.gg/297408/natus-vincere-vs-team-liquid-champions-tour-2024-emea-kickoff-winners-b,40.0,"['Split', 'Breeze']","['L', 'L']","[7.0, 7.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Zyppan', 'ardiis', 'Shao', 'SUYGETSU', 'ANGE1', 'Keiko', 'Jamppi', 'nAts', 'Mistic', 'Enzo', 'Zyppan', 'ardiis', 'Shao', 'SUYGETSU', 'ANGE1', 'Keiko', 'Jamppi', 'nAts', 'Mistic', 'Enzo']","['NAVI', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'TL', 'TL', 'TL', 'TL', 'TL', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.32, 1.3, 1.17, 0.97, 0.75, 1.06, 1.05, 0.89, 0.85, 0.5, 1.32, 1.3, 1.17, 0.97, 0.75, 1.06, 1.05, 0.89, 0.85, 0.5]"
474,Team Liquid,41,2024/02/21,W,2:0,KOI,VCT 24: EMEA Kickoff,https://www.vlr.gg/297407/team-liquid-vs-koi-champions-tour-2024-emea-kickoff-opening-b,41.0,"['Icebox', 'Bind']","['W', 'W']","[13.0, 13.0]","[10.0, 11.0]",2.0,2.0,0.0,"['Keiko', 'nAts', 'Jamppi', 'Enzo', 'Mistic', 'sheydos', 'kamo', 'grubinho', 'ShadoW', 'starxo']","['TL', 'TL', 'TL', 'TL', 'TL', 'MKOI', 'MKOI', 'MKOI', 'MKOI', 'MKOI']","[1.51, 1.33, 0.99, 0.75, 0.71, 1.05, 1.03, 0.95, 0.85, 0.75]"
474,Team Liquid,42,2023/12/09,L,1:2,Sentinels,AFTV Valorant League,https://www.vlr.gg/286658/sentinels-vs-team-liquid-afreecatv-valorant-league-sf,42.0,"['Split', 'Haven', 'Sunset']","['L', 'W', 'L']","[8.0, 13.0, 5.0]","[13.0, 5.0, 13.0]",3.0,1.0,2.0,"['zekken', 'Zellsis', 'TenZ', 'johnqt', 'Sacy', 'nAts', 'Jamppi', 'Keiko', 'Enzo', 'Mistic']","['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.51, 1.12, 1.06, 1.05, 0.82, 1.07, 0.96, 0.94, 0.75, 0.73]"
474,Team Liquid,43,2023/12/08,W,2:0,EDward Gaming,AFTV Valorant League,https://www.vlr.gg/286651/team-liquid-vs-edward-gaming-afreecatv-valorant-league-decider-b,43.0,"['Haven', 'Lotus']","['W', 'W']","[13.0, 13.0]","[5.0, 3.0]",2.0,2.0,0.0,"['Jamppi', 'Enzo', 'Keiko', 'nAts', 'Mistic', 'CHICHOO', 'nobody', 'Smoggy', 'Haodong', 'ZmjjKK']","['TL', 'TL', 'TL', 'TL', 'TL', 'EDG', 'EDG', 'EDG', 'EDG', 'EDG']","[1.7, 1.44, 1.2, 1.15, 1.07, 0.88, 0.82, 0.65, 0.55, 0.4]"
474,Team Liquid,44,2023/12/08,L,1:2,T1,AFTV Valorant League,https://www.vlr.gg/286649/team-liquid-vs-t1-afreecatv-valorant-league-winners-b,44.0,"['Lotus', 'Breeze', 'Ascent']","['W', 'L', 'L']","[16.0, 9.0, 10.0]","[14.0, 13.0, 13.0]",3.0,1.0,2.0,"['Jamppi', 'Mistic', 'Enzo', 'nAts', 'Keiko', 'Rossy', 'xccurate', 'Sayaplayer', 'iZu', 'carpe']","['TL', 'TL', 'TL', 'TL', 'TL', 'T1', 'T1', 'T1', 'T1', 'T1']","[1.37, 1.14, 0.9, 0.88, 0.78, 1.36, 1.06, 0.89, 0.84, 0.79]"
474,Team Liquid,45,2023/12/06,W,2:0,Fancy United Esports,AFTV Valorant League,https://www.vlr.gg/286647/fancy-united-esports-vs-team-liquid-afreecatv-valorant-league-opening-b,45.0,"['Lotus', 'Split']","['W', 'W']","[13.0, 13.0]","[5.0, 6.0]",2.0,2.0,0.0,"['f1cio', 'YESicaN', 'Vera', 'Kawa', 'Suka', 'Keiko', 'nAts', 'Mistic', 'Jamppi', 'Enzo']","['FCY', 'FCY', 'FCY', 'FCY', 'FCY', 'TL', 'TL', 'TL', 'TL', 'TL']","[1.07, 1.03, 0.97, 0.51, 0.38, 1.4, 1.32, 1.22, 1.19, 0.87]"
474,Team Liquid,46,2023/08/10,L,0:2,LOUD,VCT 2023: Champions,https://www.vlr.gg/247103/team-liquid-vs-loud-valorant-champions-2023-group-stage-elim-d,46.0,"['Haven', 'Split']","['L', 'L']","[2.0, 8.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Sayf', 'soulcas', 'Redgar', 'nAts', 'Jamppi', 'tuyz', 'Less', 'cauanzin', 'saadhak', 'aspas', 'Sayf', 'soulcas', 'Redgar', 'nAts', 'Jamppi', 'tuyz', 'Less', 'cauanzin', 'saadhak', 'aspas']","['TL', 'TL', 'TL', 'TL', 'TL', 'LOUD', 'LOUD', 'LOUD', 'LOUD', 'LOUD', 'TL', 'TL', 'TL', 'TL', 'TL', 'LOUD', 'LOUD', 'LOUD', 'LOUD', 'LOUD']","[1.15, 0.83, 0.71, 0.69, 0.56, 1.46, 1.37, 1.19, 1.01, 0.8, 1.15, 0.83, 0.71, 0.69, 0.56, 1.46, 1.37, 1.19, 1.01, 0.8]"
474,Team Liquid,47,2023/08/06,L,0:2,Natus Vincere,VCT 2023: Champions,https://www.vlr.gg/247100/team-liquid-vs-natus-vincere-valorant-champions-2023-group-stage-opening-d,47.0,"['Fracture', 'Bind']","['L', 'L']","[11.0, 15.0]","[13.0, 17.0]",2.0,0.0,2.0,"['nAts', 'Sayf', 'Jamppi', 'soulcas', 'Redgar', 'SUYGETSU', 'cNed', 'Shao', 'ANGE1', 'Zyppan', 'nAts', 'Sayf', 'Jamppi', 'soulcas', 'Redgar', 'SUYGETSU', 'cNed', 'Shao', 'ANGE1', 'Zyppan']","['TL', 'TL', 'TL', 'TL', 'TL', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'TL', 'TL', 'TL', 'TL', 'TL', 'NAVI', 'NAVI', 'NAVI', 'NAVI', 'NAVI']","[1.33, 1.04, 0.92, 0.76, 0.76, 1.24, 1.04, 1.02, 0.97, 0.87, 1.33, 1.04, 0.92, 0.76, 0.76, 1.24, 1.04, 1.02, 0.97, 0.87]"
474,Team Liquid,48,2023/06/19,L,1:2,NRG,VCT 2023: Masters Tokyo,https://www.vlr.gg/220451/team-liquid-vs-nrg-esports-champions-tour-2023-masters-tokyo-lr2,48.0,"['Haven', 'Ascent', 'Split']","['L', 'W', 'L']","[12.0, 13.0, 5.0]","[14.0, 8.0, 13.0]",3.0,1.0,2.0,"['nAts', 'soulcas', 'Sayf', 'Jamppi', 'Redgar', 'Victor', 'crashies', 's0m', 'ardiis', 'FiNESSE', 'nAts', 'soulcas', 'Sayf', 'Jamppi', 'Redgar', 'Victor', 'crashies', 's0m', 'ardiis', 'FiNESSE']","['TL', 'TL', 'TL', 'TL', 'TL', 'NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'TL', 'TL', 'TL', 'TL', 'TL', 'NRG', 'NRG', 'NRG', 'NRG', 'NRG']","[1.15, 1.11, 1.11, 0.87, 0.57, 1.16, 1.09, 1.06, 1.01, 0.92, 1.15, 1.11, 1.11, 0.87, 0.57, 1.16, 1.09, 1.06, 1.01, 0.92]"
474,Team Liquid,49,2023/06/18,L,0:2,Evil Geniuses,VCT 2023: Masters Tokyo,https://www.vlr.gg/220446/team-liquid-vs-evil-geniuses-champions-tour-2023-masters-tokyo-ubsf,49.0,"['Fracture', 'Haven']","['L', 'L']","[2.0, 9.0]","[13.0, 13.0]",2.0,0.0,2.0,"['nAts', 'Jamppi', 'Sayf', 'soulcas', 'Redgar', 'Boostio', 'C0M', 'Ethan', 'jawgemo', 'Demon1', 'nAts', 'Jamppi', 'Sayf', 'soulcas', 'Redgar', 'Boostio', 'C0M', 'Ethan', 'jawgemo', 'Demon1']","['TL', 'TL', 'TL', 'TL', 'TL', 'EG', 'EG', 'EG', 'EG', 'EG', 'TL', 'TL', 'TL', 'TL', 'TL', 'EG', 'EG', 'EG', 'EG', 'EG']","[1.2, 0.95, 0.72, 0.66, 0.63, 1.48, 1.24, 1.17, 1.12, 0.82, 1.2, 0.95, 0.72, 0.66, 0.63, 1.48, 1.24, 1.17, 1.12, 0.82]"
474,Team Liquid,50,2023/06/16,W,2:1,EDward Gaming,VCT 2023: Masters Tokyo,https://www.vlr.gg/220443/team-liquid-vs-edward-gaming-champions-tour-2023-masters-tokyo-ubqf,50.0,"['Haven', 'Split', 'Lotus']","['W', 'L', 'W']","[13.0, 8.0, 13.0]","[9.0, 13.0, 11.0]",3.0,2.0,1.0,"['Sayf', 'Redgar', 'soulcas', 'Jamppi', 'nAts', 'ZmjjKK', 'Haodong', 'CHICHOO', 'Smoggy', 'nobody']","['TL', 'TL', 'TL', 'TL', 'TL', 'EDG', 'EDG', 'EDG', 'EDG', 'EDG']","[1.31, 1.02, 1.02, 0.87, 0.79, 1.19, 0.97, 0.96, 0.91, 0.87]"
6199,Team Secret,2,2025/05/24,L,0:2,Paper Rex,EWC 2025,https://www.vlr.gg/489434/paper-rex-vs-team-secret-esports-world-cup-2025-pacific-x-acl-qualifier-sf,2.0,"['Pearl', 'Split']","['L', 'L']","[5.0, 11.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Jinggg', 'mindfreak', 'f0rsakeN', 'something', 'd4v41', 'ZesBeeW', 'invy', 'kellyS', 'Wild0reoo', 'n1zzy', 'Jinggg', 'mindfreak', 'f0rsakeN', 'something', 'd4v41', 'ZesBeeW', 'invy', 'kellyS', 'Wild0reoo', 'n1zzy']","['PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'TS', 'TS', 'TS', 'TS', 'TS', 'PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'TS', 'TS', 'TS', 'TS', 'TS']","[1.25, 1.21, 1.12, 1.01, 1.0, 1.23, 1.03, 0.96, 0.72, 0.49, 1.25, 1.21, 1.12, 1.01, 1.0, 1.23, 1.03, 0.96, 0.72, 0.49]"
6199,Team Secret,3,2025/05/23,L,0:1,DRX,EWC 2025,https://www.vlr.gg/489432/drx-vs-team-secret-esports-world-cup-2025-pacific-x-acl-qualifier-d2,3.0,['Split'],['L'],[4.0],[13.0],1.0,0.0,1.0,"['MaKo', 'BeYN', 'free1ng', 'Estrella', 'HYUNMIN', 'invy', 'kellyS', 'ZesBeeW', 'n1zzy', 'Wild0reoo', 'MaKo', 'BeYN', 'free1ng', 'Estrella', 'HYUNMIN', 'invy', 'kellyS', 'ZesBeeW', 'n1zzy', 'Wild0reoo']","['DRX', 'DRX', 'DRX', 'DRX', 'DRX', 'TS', 'TS', 'TS', 'TS', 'TS', 'DRX', 'DRX', 'DRX', 'DRX', 'DRX', 'TS', 'TS', 'TS', 'TS', 'TS']","[1.6, 1.57, 1.13, 0.73, 0.42, 1.07, 0.88, 0.82, 0.63, 0.58, 1.6, 1.57, 1.13, 0.73, 0.42, 1.07, 0.88, 0.82, 0.63, 0.58]"
6199,Team Secret,4,2025/05/23,W,1:0,BOOM Esports,EWC 2025,https://www.vlr.gg/489431/boom-esports-vs-team-secret-esports-world-cup-2025-pacific-x-acl-qualifier-d2,4.0,['Lotus'],['W'],[13.0],[11.0],1.0,1.0,0.0,"['BerserX', 'NcSlasher', 'dos9', 'Shiro', 'Famouz', 'invy', 'n1zzy', 'ZesBeeW', 'kellyS', 'Wild0reoo']","['BME', 'BME', 'BME', 'BME', 'BME', 'TS', 'TS', 'TS', 'TS', 'TS']","[1.4, 1.16, 1.05, 0.97, 0.72, 1.34, 1.16, 0.86, 0.64, 0.57]"
6199,Team Secret,5,2025/05/23,W,1:0,Nongshim RedForce,EWC 2025,https://www.vlr.gg/489429/nongshim-redforce-vs-team-secret-esports-world-cup-2025-pacific-x-acl-qualifier-d2,5.0,['Pearl'],['W'],[13.0],[9.0],1.0,1.0,0.0,"['Dambi', 'Ivy', 'Persia', 'Francis', 'margaret', 'kellyS', 'ZesBeeW', 'invy', 'Wild0reoo', 'n1zzy']","['NS', 'NS', 'NS', 'NS', 'NS', 'TS', 'TS', 'TS', 'TS', 'TS']","[1.35, 1.06, 0.97, 0.72, 0.44, 1.37, 1.2, 1.07, 1.0, 0.88]"
6199,Team Secret,6,2025/04/21,W,2:1,Rex Regum Qeon,VCT 25: PAC Stage 1,https://www.vlr.gg/458835/rex-regum-qeon-vs-team-secret-champions-tour-2025-pacific-stage-1-w5,6.0,"['Haven', 'Ascent', 'Lotus']","['L', 'W', 'W']","[13.0, 13.0, 13.0]","[15.0, 5.0, 9.0]",3.0,2.0,1.0,"['crazyguy', 'Jemkin', 'xffero', 'Kushy', 'Monyet', 'invy', 'JessieVash', 'Wild0reoo', '2GE', 'Jremy', 'crazyguy', 'Jemkin', 'xffero', 'Kushy', 'Monyet', 'invy', 'JessieVash', 'Wild0reoo', '2GE', 'Jremy']","['RRQ', 'RRQ', 'RRQ', 'RRQ', 'RRQ', 'TS', 'TS', 'TS', 'TS', 'TS', 'RRQ', 'RRQ', 'RRQ', 'RRQ', 'RRQ', 'TS', 'TS', 'TS', 'TS', 'TS']","[1.01, 1.0, 0.9, 0.87, 0.84, 1.35, 1.11, 1.06, 0.93, 0.89, 1.01, 1.0, 0.9, 0.87, 0.84, 1.35, 1.11, 1.06, 0.93, 0.89]"
